Date,Open,High,Low,Close,Change (Pips),Change (%)
Jun 15 2017 10:00,109.773,109.8,109.634,109.676,-9.7,-0.09%
Jun 15 2017 09:00,109.628,109.814,109.616,109.776,14.8,0.13%
Jun 15 2017 08:00,109.515,109.659,109.493,109.628,11.3,0.10%
Jun 15 2017 07:00,109.661,109.698,109.474,109.509,-15.2,-0.14%
Jun 15 2017 06:00,109.603,109.714,109.566,109.66,5.7,0.05%
Jun 15 2017 05:00,109.625,109.739,109.608,109.608,-1.7,-0.02%
Jun 15 2017 04:00,109.583,109.628,109.565,109.625,4.2,0.04%
Jun 15 2017 03:00,109.538,109.612,109.538,109.582,4.4,0.04%
Jun 15 2017 02:00,109.585,109.611,109.514,109.534,-5.1,-0.05%
Jun 15 2017 01:00,109.7,109.705,109.505,109.586,-11.4,-0.10%
Jun 15 2017 00:00,109.446,109.802,109.396,109.703,25.7,0.23%
Jun 14 2017 23:00,109.345,109.453,109.269,109.446,10.1,0.09%
Jun 14 2017 22:00,109.671,109.686,109.282,109.344,-32.7,-0.30%
Jun 14 2017 21:00,109.559,109.686,109.551,109.671,11.2,0.10%
Jun 14 2017 20:00,109.657,109.675,109.541,109.581,-7.6,-0.07%
Jun 14 2017 19:00,109.559,109.867,109.462,109.654,9.5,0.09%
Jun 14 2017 18:00,109.1,109.711,108.804,109.559,45.9,0.42%
Jun 14 2017 17:00,109.091,109.202,109.07,109.104,1.3,0.01%
Jun 14 2017 16:00,109.156,109.188,109.052,109.088,-6.8,-0.06%
Jun 14 2017 15:00,108.946,109.192,108.936,109.158,21.2,0.19%
Jun 14 2017 14:00,109.305,109.309,108.928,108.944,-36.1,-0.33%
Jun 14 2017 13:00,109.384,109.398,109.19,109.304,-8,-0.07%
Jun 14 2017 12:00,110.295,110.325,109.352,109.388,-90.7,-0.83%
Jun 14 2017 11:00,110.246,110.342,110.236,110.291,4.5,0.04%
Jun 14 2017 10:00,110.215,110.321,110.194,110.249,3.4,0.03%
Jun 14 2017 09:00,110.177,110.226,110.163,110.212,3.5,0.03%
Jun 14 2017 08:00,110.179,110.257,110.17,110.178,-0.1,0.00%
Jun 14 2017 07:00,110.064,110.206,110.062,110.18,11.6,0.11%
Jun 14 2017 06:00,110.034,110.107,109.989,110.065,3.1,0.03%
Jun 14 2017 05:00,110.09,110.098,110.031,110.033,-5.7,-0.05%
Jun 14 2017 04:00,110.053,110.119,110.041,110.091,3.8,0.03%
Jun 14 2017 03:00,110.038,110.07,110.019,110.047,0.9,0.01%
Jun 14 2017 02:00,110.034,110.064,109.952,110.038,0.4,0.00%
Jun 14 2017 01:00,110.033,110.058,110.013,110.034,0.1,0.00%
Jun 14 2017 00:00,110.071,110.131,110.01,110.036,-3.5,-0.03%
Jun 13 2017 23:00,110.066,110.134,110.049,110.068,0.2,0.00%
Jun 13 2017 22:00,110.075,110.089,110.055,110.064,-1.1,-0.01%
Jun 13 2017 21:00,110.061,110.092,110.029,110.077,1.6,0.01%
Jun 13 2017 20:00,109.995,110.092,109.993,110.067,7.2,0.07%
Jun 13 2017 19:00,109.968,110.03,109.948,109.992,2.4,0.02%
Jun 13 2017 18:00,109.984,109.991,109.934,109.973,-1.1,-0.01%
Jun 13 2017 17:00,110.083,110.083,109.948,109.983,-10,-0.09%
Jun 13 2017 16:00,110.123,110.131,110.037,110.085,-3.8,-0.03%
Jun 13 2017 15:00,109.958,110.133,109.938,110.12,16.2,0.15%
Jun 13 2017 14:00,110.15,110.158,109.917,109.961,-18.9,-0.17%
Jun 13 2017 13:00,110.155,110.216,110.104,110.145,-1,-0.01%
Jun 13 2017 12:00,110.037,110.167,109.981,110.155,11.8,0.11%
Jun 13 2017 11:00,110.106,110.107,110.016,110.039,-6.7,-0.06%
Jun 13 2017 10:00,110.078,110.127,110.069,110.106,2.8,0.03%
Jun 13 2017 09:00,110.152,110.174,110.081,110.081,-7.1,-0.06%
Jun 13 2017 08:00,110.237,110.256,110.132,110.15,-8.7,-0.08%
Jun 13 2017 07:00,110.023,110.271,110.023,110.235,21.2,0.19%
Jun 13 2017 06:00,110.035,110.072,109.97,110.023,-1.2,-0.01%
Jun 13 2017 05:00,110.011,110.046,109.962,110.036,2.5,0.02%
Jun 13 2017 04:00,109.979,110.026,109.957,110.015,3.6,0.03%
Jun 13 2017 03:00,109.973,110.019,109.959,109.977,0.4,0.00%
Jun 13 2017 02:00,110.018,110.045,109.955,109.975,-4.3,-0.04%
Jun 13 2017 01:00,109.977,110.11,109.974,110.02,4.3,0.04%
Jun 13 2017 00:00,109.932,110.023,109.916,109.978,4.6,0.04%
Jun 12 2017 23:00,109.835,109.932,109.834,109.932,9.7,0.09%
Jun 12 2017 22:00,109.903,109.917,109.825,109.836,-6.7,-0.06%
Jun 12 2017 21:00,109.929,109.943,109.773,109.9,-2.9,-0.03%
Jun 12 2017 20:00,109.862,109.951,109.858,109.94,7.8,0.07%
Jun 12 2017 19:00,109.798,109.888,109.763,109.863,6.5,0.06%
Jun 12 2017 18:00,109.776,109.857,109.754,109.803,2.7,0.02%
Jun 12 2017 17:00,109.689,109.854,109.68,109.774,8.5,0.08%
Jun 12 2017 16:00,109.727,109.74,109.63,109.687,-4,-0.04%
Jun 12 2017 15:00,109.816,109.887,109.665,109.73,-8.6,-0.08%
Jun 12 2017 14:00,109.785,109.952,109.753,109.817,3.2,0.03%
Jun 12 2017 13:00,109.983,110.041,109.775,109.784,-19.9,-0.18%
Jun 12 2017 12:00,109.87,109.996,109.808,109.984,11.4,0.10%
Jun 12 2017 11:00,109.96,109.981,109.826,109.87,-9,-0.08%
Jun 12 2017 10:00,109.907,110.036,109.882,109.961,5.4,0.05%
Jun 12 2017 09:00,109.992,110.048,109.884,109.91,-8.2,-0.07%
Jun 12 2017 08:00,110.2,110.224,109.931,109.99,-21,-0.19%
Jun 12 2017 07:00,110.224,110.316,110.175,110.202,-2.2,-0.02%
Jun 12 2017 06:00,110.232,110.258,110.159,110.221,-1.1,-0.01%
